max_temp,min_temp,avg_temp,max_wind,total_precip,total_snow,avg_visibility,avg_humidity,condition,uv_index
32.1,26.7,29.0,22.4,4.45,0.0,9.4,81,0,7.0
31.6,26.3,28.5,22.3,4.0,0.0,9.8,84,0,7.0
33.0,26.2,29.3,18.7,2.98,0.0,9.7,79,0,7.0
34.5,26.6,30.3,14.0,5.15,0.0,9.1,75,0,7.0
33.2,27.2,30.2,20.5,2.6,0.0,9.7,74,0,7.0
33.7,27.0,29.2,22.3,1.6,0.0,8.9,79,6,7.0
33.8,27.7,30.4,23.4,0.8,0.0,10.0,69,6,7.0
33.6,26.9,29.5,18.4,2.95,0.0,9.7,75,3,7.0
31.3,25.8,27.9,15.1,16.68,0.0,8.7,85,0,7.0
32.3,25.5,28.4,19.4,19.8,0.0,9.6,83,0,7.0
33.0,25.7,28.8,21.2,7.3,0.0,9.8,80,0,7.0
32.8,25.7,28.6,22.3,9.1,0.0,9.5,82,0,7.0
34.4,25.8,29.6,23.8,1.1,0.0,9.0,77,6,7.0
34.2,26.3,30.0,15.8,0.6,0.0,9.7,75,6,7.0
34.6,26.4,30.3,20.9,0.8,0.0,9.7,74,6,7.0
34.0,26.9,29.5,25.2,10.85,0.0,9.5,79,0,7.0
32.9,26.4,29.4,24.5,5.05,0.0,9.4,80,0,7.0
33.9,26.3,29.8,14.0,2.88,0.0,8.8,79,0,7.0
34.2,26.2,29.8,14.4,1.4,0.0,10.0,76,3,7.0
34.9,26.6,30.5,18.0,0.7,0.0,10.0,70,3,7.0
34.0,26.4,29.4,22.3,8.2,0.0,9.9,73,0,7.0
33.7,26.1,29.5,21.2,1.6,0.0,9.7,77,3,7.0
34.3,26.5,29.8,19.1,0.8,0.0,9.5,76,6,7.0
32.7,26.3,29.4,16.6,8.5,0.0,8.6,77,0,7.0
35.3,26.9,30.9,13.3,5.1,0.0,9.8,74,3,8.0
36.2,28.3,31.5,14.0,9.6,0.0,9.9,63,3,8.0
36.3,27.7,30.4,21.6,22.3,0.0,9.8,74,0,8.0
32.0,26.9,28.7,33.5,17.4,0.0,9.5,84,0,7.0
32.4,25.8,28.8,20.5,5.3,0.0,9.7,79,0,7.0
33.5,26.1,29.2,16.6,0.7,0.0,10.0,73,6,7.0
32.5,27.0,29.5,18.0,7.1,0.0,10.0,70,0,7.0
31.9,26.6,28.7,10.8,16.3,0.0,9.8,79,0,7.0
31.0,25.6,27.5,23.0,36.05,0.0,8.8,87,0,7.0
28.3,25.5,26.6,12.6,8.1,0.0,8.6,91,0,6.0
32.2,25.3,28.6,10.8,13.95,0.0,9.4,78,0,7.0
32.0,26.2,28.7,13.0,8.75,0.0,9.5,79,0,7.0
31.4,25.5,28.0,12.2,14.15,0.0,9.5,84,0,7.0
30.8,25.9,28.0,17.3,50.8,0.0,8.3,86,0,7.0
28.9,25.3,26.8,18.5,24.5,0.0,8.8,88,0,6.0
33.0,25.6,28.8,7.2,6.2,0.0,9.9,74,6,7.0
33.8,26.3,29.8,13.7,6.1,0.0,10.0,69,0,7.0
34.9,28.2,30.5,10.8,20.8,0.0,10.0,67,0,7.0
33.1,27.8,29.6,13.7,46.55,0.0,9.8,75,0,7.0
33.5,26.7,29.5,20.9,4.7,0.0,9.8,79,6,7.0
33.0,26.0,29.1,22.3,0.8,0.0,10.0,78,6,7.0
32.9,25.7,28.8,17.3,3.3,0.0,9.8,78,0,7.0
34.0,25.7,29.5,17.3,1.6,0.0,10.0,73,3,7.0
31.0,26.5,28.3,20.9,5.6,0.0,10.0,81,3,7.0
31.8,25.2,27.5,16.6,104.6,0.0,8.7,85,0,7.0
31.4,25.5,27.7,12.2,23.25,0.0,7.6,84,0,7.0
26.2,25.2,25.6,14.4,65.0,0.0,7.3,95,0,6.0
33.5,25.3,28.9,17.6,28.0,0.0,9.5,78,0,7.0
35.7,26.3,30.8,16.9,0.2,0.0,10.0,68,5,8.0
36.0,27.7,31.4,12.6,0.0,0.0,10.0,62,5,9.0
35.7,28.3,31.2,9.7,0.0,0.0,10.0,61,5,9.0
36.5,27.6,31.6,9.7,0.0,0.0,10.0,58,5,9.0
37.3,29.2,32.9,14.8,0.0,0.0,10.0,54,5,9.0
37.5,28.8,32.1,13.0,0.0,0.0,10.0,59,5,9.0
36.7,28.1,32.0,11.5,1.4,0.0,9.9,63,5,9.0
37.4,28.9,32.2,12.6,1.5,0.0,9.8,62,8,8.0
29.3,24.1,27.1,36.0,249.1,0.0,8.3,86,0,6.0
30.8,26.5,28.0,20.5,1.5,0.0,10.0,80,4,7.0
35.2,26.8,30.5,16.6,7.0,0.0,9.7,72,1,8.0
31.1,25.6,27.8,28.4,24.8,0.0,9.8,84,0,7.0
29.3,25.5,26.5,27.4,12.0,0.0,9.4,91,0,6.0
31.2,25.7,28.0,21.6,12.9,0.0,9.6,81,6,7.0
33.4,25.5,29.3,16.9,1.1,0.0,9.6,77,1,7.0
35.3,26.2,30.1,15.5,0.2,0.0,10.0,73,4,8.0
35.7,26.7,30.8,13.7,0.0,0.0,10.0,71,4,8.0
33.1,26.7,29.3,22.7,0.0,0.0,10.0,79,4,7.0
33.0,25.9,28.9,24.8,0.0,0.0,9.8,81,8,7.0
32.5,25.6,28.6,22.0,0.0,0.0,10.0,81,4,7.0
32.6,25.7,28.6,20.2,13.0,0.0,9.5,81,0,7.0
34.6,26.1,30.3,13.0,1.6,0.0,9.9,69,4,7.0
34.4,27.2,30.0,13.3,2.1,0.0,10.0,72,6,7.0
28.6,25.4,27.0,25.9,2.99,0.0,9.8,86,6,6.0
28.9,25.1,26.1,29.5,17.07,0.0,10.0,91,1,6.0
31.0,25.3,27.7,22.0,37.45,0.0,9.3,84,0,7.0
31.3,25.3,27.9,19.4,19.48,0.0,9.8,84,6,7.0
31.6,25.2,27.8,15.8,21.06,0.0,9.5,84,0,7.0
31.3,25.5,27.7,14.0,27.7,0.0,9.1,85,0,7.0
32.5,25.1,28.3,11.2,14.55,0.0,9.5,82,1,7.0
32.5,25.4,28.6,10.4,17.46,0.0,9.6,81,1,7.0
33.7,25.9,29.6,10.8,8.16,0.0,9.7,77,1,7.0
34.2,27.0,30.6,7.2,6.02,0.0,9.6,72,1,7.0
34.8,27.6,30.9,12.2,7.91,0.0,9.7,69,8,7.0
29.5,26.0,27.7,15.5,12.74,0.0,9.7,86,0,6.0
32.0,25.2,28.2,19.8,5.65,0.0,9.0,82,1,7.0
31.4,25.1,27.6,20.9,10.08,0.0,8.3,86,1,7.0
31.1,24.7,27.3,19.8,15.46,0.0,8.3,85,0,7.0
28.2,24.8,26.1,21.6,12.16,0.0,9.0,90,1,6.0
28.1,24.3,25.8,15.1,22.18,0.0,8.7,93,1,6.0
28.6,23.6,25.7,19.1,1.04,0.0,6.2,89,1,6.0
30.8,24.7,27.4,12.2,0.3,0.0,8.0,84,8,7.0
32.2,24.8,28.3,8.6,1.18,0.0,9.8,77,1,7.0
33.0,25.3,28.7,13.3,0.84,0.0,9.9,70,6,7.0
32.6,25.0,28.8,8.6,0.89,0.0,9.9,67,6,7.0
34.1,26.1,29.3,10.4,0.07,0.0,10.0,62,5,8.0
33.5,25.1,28.5,11.9,0.0,0.0,10.0,62,5,8.0
32.8,23.6,27.7,12.2,0.0,0.0,10.0,53,7,8.0
32.4,23.1,27.4,12.2,0.0,0.0,10.0,56,5,8.0
32.2,23.0,27.3,11.2,0.0,0.0,10.0,57,7,8.0
32.0,23.4,27.5,10.8,0.0,0.0,10.0,59,5,8.0
32.3,23.7,27.4,14.0,0.0,0.0,10.0,64,5,7.0
32.0,23.7,27.3,13.0,0.0,0.0,10.0,63,5,8.0
31.3,23.1,26.6,13.7,0.0,0.0,10.0,62,7,8.0
30.8,21.4,25.6,13.7,0.0,0.0,10.0,59,7,8.0
30.5,21.1,25.2,14.8,0.0,0.0,10.0,58,7,8.0
30.7,20.9,25.3,13.0,0.0,0.0,10.0,60,7,8.0
31.1,21.7,26.1,11.5,0.0,0.0,10.0,62,7,8.0
29.9,22.4,26.0,12.6,0.77,0.0,10.0,74,1,6.0
30.5,22.1,25.8,17.3,0.0,0.0,10.0,72,7,8.0
31.6,23.0,26.8,12.6,0.0,0.0,10.0,59,5,8.0
31.3,22.0,26.3,11.9,0.0,0.0,10.0,50,7,8.0
30.9,22.2,25.9,10.8,0.0,0.0,10.0,50,5,8.0
30.6,21.2,25.3,11.5,0.0,0.0,10.0,52,7,8.0
30.9,21.3,25.8,11.5,0.0,0.0,10.0,59,7,8.0
31.4,22.2,26.4,10.8,0.0,0.0,10.0,60,7,8.0
31.5,22.0,26.3,9.0,0.0,0.0,10.0,59,7,8.0
31.6,22.4,26.7,11.5,0.0,0.0,10.0,55,7,8.0
32.1,23.0,27.5,10.1,0.0,0.0,10.0,54,5,8.0
31.6,23.3,27.1,9.7,0.35,0.0,10.0,54,6,7.0
32.5,23.2,27.3,13.7,0.0,0.0,10.0,53,5,8.0
31.3,21.8,25.8,12.6,0.0,0.0,10.0,49,7,8.0
29.9,20.1,24.4,13.7,0.0,0.0,10.0,46,7,7.0
30.1,19.6,24.3,10.8,0.0,0.0,10.0,45,7,8.0
30.5,20.4,24.9,10.1,0.0,0.0,10.0,45,7,8.0
30.9,20.2,24.9,12.6,0.0,0.0,10.0,44,7,8.0
30.6,20.3,24.8,16.2,0.0,0.0,10.0,47,7,8.0
31.4,20.6,25.3,16.9,0.0,0.0,10.0,47,7,8.0
31.0,20.4,25.2,15.5,0.0,0.0,10.0,49,7,8.0
30.3,20.1,24.8,12.6,0.0,0.0,10.0,50,7,8.0
29.8,20.2,24.7,13.0,0.0,0.0,10.0,52,5,7.0
29.6,21.3,24.8,14.0,0.0,0.0,10.0,56,5,7.0
28.9,21.4,24.4,20.2,0.46,0.0,9.7,74,1,6.0
29.9,21.2,24.8,13.0,0.01,0.0,10.0,66,5,6.0
30.2,20.5,24.8,13.0,0.0,0.0,10.0,59,7,8.0
29.9,20.7,25.1,10.4,0.0,0.0,10.0,57,7,7.0
30.5,21.2,25.1,10.4,0.0,0.0,10.0,48,7,8.0
29.9,19.8,24.0,12.2,0.0,0.0,10.0,40,7,7.0
29.5,18.8,23.5,11.5,0.0,0.0,10.0,42,7,7.0
29.1,18.4,23.4,10.8,0.0,0.0,10.0,46,7,7.0
29.6,19.5,24.1,11.2,0.0,0.0,10.0,47,7,7.0
29.8,19.2,24.0,13.7,0.0,0.0,10.0,50,7,7.0
29.7,19.7,24.4,10.1,0.0,0.0,10.0,47,5,7.0
29.8,20.2,24.4,13.3,0.0,0.0,10.0,49,5,7.0
30.1,20.9,24.8,13.0,0.0,0.0,10.0,48,5,8.0
30.6,20.4,25.2,13.7,0.0,0.0,10.0,45,5,8.0
30.6,20.3,24.8,17.3,0.0,0.0,10.0,47,7,8.0
31.0,20.4,25.2,14.8,0.0,0.0,10.0,43,5,7.0
30.7,20.7,25.1,13.0,0.0,0.0,10.0,43,7,8.0
30.9,20.5,25.5,11.2,0.0,0.0,10.0,42,7,8.0
24.0,21.7,23.0,11.5,0.0,0.0,10.0,49,5,5.0
23.8,21.1,22.5,10.8,0.0,0.0,10.0,55,5,6.0
19.4,17.8,18.6,10.4,34.77,0.0,6.5,92,3,4.0
24.9,17.7,20.9,15.1,0.04,0.0,9.7,74,5,6.0
26.7,19.5,22.0,15.8,0.0,0.0,10.0,60,5,7.0
26.4,18.0,21.3,13.7,0.0,0.0,10.0,45,7,7.0
25.6,15.5,20.1,11.9,0.0,0.0,10.0,36,7,7.0
25.3,15.5,20.1,11.2,0.0,0.0,10.0,40,7,7.0
25.5,16.0,20.1,11.5,0.0,0.0,10.0,38,7,7.0
24.7,15.3,19.6,10.1,0.0,0.0,10.0,35,7,6.0
25.2,14.8,19.6,12.6,0.0,0.0,10.0,39,7,7.0
25.5,15.0,19.8,10.8,0.0,0.0,10.0,34,7,7.0
25.6,14.9,19.9,9.7,0.0,0.0,10.0,39,7,7.0
25.4,15.4,19.8,13.0,0.0,0.0,10.0,38,7,7.0
25.2,14.7,19.5,13.7,0.0,0.0,10.0,36,7,7.0
25.7,15.1,20.0,15.8,0.0,0.0,10.0,44,7,7.0
25.9,15.3,20.2,14.8,0.0,0.0,10.0,44,7,7.0
26.1,15.7,20.8,12.2,0.0,0.0,10.0,48,7,7.0
26.4,18.2,21.7,11.5,0.0,0.0,10.0,54,4,6.0
26.7,16.8,21.4,7.9,0.0,0.0,10.0,61,7,7.0
27.2,17.6,22.1,8.6,0.0,0.0,10.0,53,7,7.0
27.3,18.0,22.3,10.4,0.0,0.0,10.0,53,5,7.0
27.5,17.7,22.2,9.7,0.0,0.0,10.0,51,7,7.0
27.4,17.6,22.1,10.8,0.0,0.0,10.0,49,7,7.0
27.7,17.4,22.1,11.9,0.0,0.0,10.0,50,7,7.0
27.4,17.2,22.1,11.9,0.0,0.0,10.0,49,7,7.0
27.3,16.9,21.6,10.1,0.0,0.0,10.0,46,7,7.0
27.1,16.0,20.9,9.7,0.0,0.0,10.0,42,7,7.0
26.0,14.6,19.8,11.2,0.0,0.0,10.0,35,7,7.0
26.6,15.0,20.3,10.1,0.0,0.0,10.0,35,7,7.0
26.2,14.4,19.8,10.8,0.0,0.0,10.0,33,7,7.0
26.5,15.7,20.5,9.4,0.0,0.0,10.0,35,7,7.0
27.0,16.0,20.9,13.0,0.0,0.0,10.0,39,5,7.0
26.8,15.9,20.9,14.0,0.0,0.0,10.0,52,5,7.0
27.4,16.2,21.0,15.8,0.0,0.0,10.0,50,7,7.0
26.3,15.0,19.9,15.1,0.0,0.0,10.0,42,7,7.0
27.1,15.1,20.4,18.4,0.0,0.0,10.0,42,7,7.0
26.4,15.2,19.9,17.3,0.0,0.0,10.0,42,7,7.0
25.0,12.2,18.0,13.3,0.0,0.0,10.0,38,7,7.0
24.8,11.8,17.8,12.6,0.0,0.0,10.0,38,7,6.0
25.4,12.7,18.7,10.1,0.0,0.0,10.0,40,7,7.0
25.4,13.1,19.0,9.7,0.0,0.0,10.0,39,7,7.0
25.0,13.0,18.5,9.0,0.0,0.0,10.0,43,7,7.0
25.4,13.3,19.2,12.2,0.08,0.0,10.0,43,7,7.0
26.6,15.4,20.6,14.8,1.49,0.0,9.8,51,6,6.0
26.0,15.3,20.5,10.4,0.0,0.0,10.0,51,5,7.0
25.9,13.4,19.0,12.2,0.0,0.0,10.0,41,7,7.0
24.9,12.6,17.9,11.2,0.0,0.0,10.0,38,7,6.0
24.4,11.6,17.4,11.2,0.0,0.0,10.0,35,7,6.0
24.9,11.4,17.6,10.4,0.0,0.0,10.0,34,7,6.0
24.8,12.1,18.5,8.6,0.0,0.0,10.0,32,5,6.0
25.1,13.2,18.9,10.1,0.0,0.0,10.0,42,7,7.0
25.2,13.3,18.8,12.2,0.0,0.0,10.0,39,7,7.0
24.8,12.6,18.1,10.8,0.0,0.0,10.0,33,7,6.0
24.1,11.3,17.1,11.9,0.0,0.0,10.0,40,7,6.0
25.1,11.9,18.1,10.1,0.0,0.0,10.0,35,5,7.0
27.2,13.9,20.4,9.4,0.0,0.0,10.0,38,7,7.0
27.9,15.2,20.9,13.7,0.03,0.0,10.0,49,6,6.0
28.6,16.2,21.7,11.2,0.06,0.0,10.0,43,6,6.0
29.3,16.5,22.1,19.8,0.1,0.0,10.0,49,5,7.0
27.9,16.0,21.1,22.3,0.0,0.0,10.0,32,7,7.0
27.8,14.0,20.2,16.9,0.0,0.0,10.0,32,7,7.0
22.7,16.8,19.0,18.0,0.11,0.0,10.0,60,5,5.0
28.1,16.8,21.7,11.2,0.26,0.0,10.0,64,6,6.0
28.3,16.2,21.4,27.4,0.0,0.0,10.0,38,7,7.0
26.9,14.3,19.7,25.2,0.0,0.0,10.0,29,7,7.0
25.8,11.9,18.4,13.7,0.0,0.0,10.0,31,7,7.0
27.5,12.5,19.8,14.0,0.0,0.0,10.0,37,7,7.0
29.0,14.3,21.1,11.5,0.0,0.0,10.0,34,7,7.0
29.7,16.3,22.6,9.4,0.0,0.0,10.0,28,7,7.0
31.4,18.1,24.4,7.6,0.0,0.0,10.0,34,5,8.0
28.2,20.2,23.6,17.3,0.15,0.0,10.0,43,6,6.0
29.8,17.2,23.0,13.7,1.78,0.0,9.9,61,6,6.0
30.6,17.7,23.5,14.8,0.0,0.0,10.0,42,7,8.0
30.7,17.2,23.1,15.5,0.0,0.0,10.0,33,7,8.0
30.9,16.2,22.8,13.3,0.0,0.0,10.0,27,7,8.0
32.5,16.7,23.9,15.1,0.0,0.0,10.0,32,7,8.0
34.1,18.4,25.5,11.9,0.0,0.0,10.0,30,5,8.0
33.5,21.7,26.8,18.0,0.0,0.0,10.0,64,7,8.0
33.0,21.8,26.6,17.3,0.0,0.0,10.0,64,7,8.0
33.4,21.7,26.7,14.4,0.0,0.0,10.0,68,7,8.0
32.7,22.0,26.6,16.6,0.0,0.0,10.0,73,7,8.0
32.9,21.4,26.7,16.6,0.0,0.0,10.0,68,7,8.0
34.3,22.3,27.0,14.9,0.0,0.0,10.0,63,7,8.0
33.3,22.2,26.9,14.4,0.0,0.0,10.0,65,7,8.0
33.3,22.3,26.8,15.8,0.0,0.0,10.0,64,7,8.0
34.6,21.6,27.0,16.2,0.0,0.0,10.0,61,7,8.0
34.7,22.9,27.6,13.7,0.0,0.0,10.0,55,7,8.0
34.8,22.8,27.7,15.8,0.0,0.0,10.0,59,7,8.0
35.4,23.4,28.0,16.2,0.0,0.0,10.0,52,7,9.0
37.0,23.0,28.6,15.5,0.0,0.0,10.0,48,7,9.0
35.1,22.4,28.0,18.0,0.0,0.0,10.0,55,7,9.0
36.2,22.3,28.1,15.8,0.0,0.0,10.0,54,7,9.0
37.0,24.2,29.2,15.5,0.0,0.0,10.0,43,7,9.0
35.5,23.8,28.5,15.8,0.0,0.0,10.0,52,7,9.0
35.0,23.9,28.4,19.1,0.0,0.0,10.0,56,7,9.0
33.6,23.3,27.6,19.1,0.0,0.0,10.0,67,7,8.0
35.1,23.0,28.0,18.7,0.0,0.0,10.0,61,7,9.0
34.2,23.2,27.7,18.7,0.0,0.0,10.0,63,7,8.0
33.3,22.6,27.3,18.4,0.0,0.0,10.0,67,7,8.0
33.4,23.6,27.9,13.3,0.0,0.0,10.0,66,7,8.0
33.2,24.2,27.7,15.5,0.0,0.0,10.0,69,5,8.0
32.7,23.5,27.2,15.5,0.0,0.0,10.0,65,7,8.0
32.5,22.9,27.1,14.8,0.0,0.0,10.0,70,5,8.0
32.4,23.3,27.1,17.6,0.0,0.0,10.0,69,5,8.0
32.0,22.4,26.6,15.1,0.0,0.0,10.0,63,7,8.0
32.1,21.7,26.5,20.2,0.0,0.0,10.0,61,7,8.0
33.0,22.6,27.3,24.8,0.0,0.0,10.0,67,7,8.0
33.9,22.3,27.5,27.7,0.0,0.0,10.0,63,7,8.0
33.6,22.9,27.8,22.7,0.0,0.0,10.0,70,7,8.0
32.7,23.8,27.5,19.4,0.0,0.0,10.0,71,7,8.0
32.4,22.8,26.9,21.6,0.0,0.0,10.0,64,7,8.0
32.5,21.7,26.4,20.2,0.0,0.0,10.0,64,7,8.0
32.7,21.0,26.3,20.2,0.0,0.0,10.0,65,7,8.0
32.5,22.0,26.5,14.0,0.0,0.0,10.0,69,7,8.0
31.9,22.2,26.3,15.1,0.0,0.0,10.0,72,7,8.0
31.7,22.3,26.3,16.6,0.0,0.0,10.0,71,5,8.0
33.4,21.8,26.7,19.6,0.0,0.0,10.0,72,7,8.0
32.5,21.7,26.6,18.4,0.0,0.0,10.0,66,7,8.0
32.3,22.3,26.6,17.6,0.0,0.0,10.0,70,7,8.0
32.4,22.4,26.7,17.6,0.0,0.0,10.0,69,7,8.0
33.1,23.0,27.4,20.9,0.0,0.0,10.0,75,5,8.0
33.4,24.1,27.7,20.2,0.0,0.0,10.0,74,5,8.0
33.9,24.7,28.2,19.1,0.0,0.0,10.0,74,5,7.0
35.0,24.9,28.6,19.1,2.3,0.0,10.0,74,0,8.0
33.9,25.8,28.9,19.1,0.9,0.0,9.9,77,6,7.0
33.8,24.7,28.4,17.6,0.8,0.0,10.0,79,3,7.0
34.0,24.8,28.7,20.2,0.0,0.0,10.0,75,7,8.0
34.1,24.5,28.6,20.5,0.0,0.0,10.0,74,7,8.0
34.4,25.0,28.8,17.6,0.0,0.0,10.0,74,5,8.0
33.7,25.7,28.5,13.7,0.0,0.0,9.7,77,5,7.0
33.3,25.8,28.8,15.8,0.0,0.0,9.7,77,5,8.0
34.5,26.9,29.6,17.6,0.0,0.0,9.9,72,5,8.0
34.4,25.7,29.1,19.8,0.0,0.0,10.0,71,7,8.0
34.7,25.9,29.2,17.3,0.0,0.0,10.0,75,5,8.0
34.6,25.2,28.7,18.4,0.0,0.0,9.8,76,5,8.0
34.0,25.8,28.9,17.3,0.2,0.0,10.0,72,6,7.0
34.2,25.0,28.8,16.8,0.2,0.0,10.0,72,6,7.0
34.0,24.6,28.6,23.4,0.0,0.0,10.0,70,7,8.0
33.9,24.1,28.2,22.0,0.0,0.0,10.0,72,5,8.0
33.4,23.1,27.9,15.8,0.0,0.0,10.0,70,7,8.0
33.7,23.9,28.1,16.9,0.0,0.0,10.0,70,7,8.0
34.0,24.1,28.3,18.4,0.0,0.0,10.0,68,5,8.0
33.8,24.4,28.4,20.2,0.0,0.0,10.0,68,5,7.0
33.6,24.7,28.6,18.0,1.2,0.0,10.0,68,3,7.0
31.9,25.0,28.2,20.2,0.1,0.0,10.0,70,6,7.0
34.2,25.2,28.9,21.6,0.8,0.0,10.0,68,3,7.0
34.0,25.1,28.8,19.1,0.0,0.0,10.0,69,7,8.0
34.3,25.0,28.8,19.8,0.0,0.0,10.0,68,7,8.0
33.6,24.3,28.5,16.6,0.2,0.0,10.0,69,6,7.0
33.8,24.7,28.6,17.6,0.0,0.0,10.0,69,7,8.0
33.9,25.2,28.7,17.6,0.0,0.0,10.0,66,4,7.0
31.9,24.7,28.1,20.9,0.0,0.0,10.0,69,5,8.0
32.2,26.0,28.5,19.8,0.0,0.0,10.0,69,5,7.0
32.0,26.2,28.3,19.4,10.9,0.0,9.4,79,0,7.0
32.0,26.1,28.5,19.4,15.7,0.0,9.4,80,3,7.0
33.9,26.5,29.2,19.4,2.25,0.0,9.5,80,4,7.0
34.7,26.8,29.9,17.6,2.5,0.0,10.0,76,7,8.0
33.2,27.6,29.6,11.9,2.1,0.0,9.8,76,3,7.0
33.0,27.1,29.6,15.1,0.0,0.0,10.0,74,5,7.0
34.2,26.3,29.4,16.6,0.6,0.0,10.0,75,6,7.0
34.5,26.5,29.3,18.4,0.2,0.0,9.9,75,6,7.0
34.9,26.9,29.8,23.0,0.0,0.0,10.0,73,5,8.0
35.4,26.9,30.0,22.7,0.0,0.0,10.0,73,5,9.0
35.2,26.3,29.8,19.8,0.0,0.0,10.0,75,5,9.0
34.0,26.7,29.6,20.5,0.1,0.0,10.0,74,5,7.0
34.7,27.7,30.1,22.0,0.0,0.0,9.9,73,4,7.0
35.0,27.6,30.1,22.0,0.0,0.0,10.0,72,4,8.0
35.3,27.5,30.0,21.5,0.3,0.0,9.8,75,7,9.0
34.4,27.0,29.6,17.6,3.2,0.0,9.8,76,4,7.0
34.6,26.6,29.6,18.0,0.0,0.0,10.0,73,7,8.0
34.6,26.5,29.3,15.1,0.0,0.0,10.0,72,5,7.0
34.2,26.4,29.6,17.3,0.0,0.0,10.0,72,5,7.0
34.4,27.2,29.8,20.2,0.1,0.0,10.0,73,5,7.0
35.2,26.3,29.9,24.1,0.0,0.0,9.8,75,4,8.0
35.7,27.4,30.6,22.3,0.0,0.0,9.8,74,4,8.0
34.8,27.8,29.9,16.9,2.2,0.0,9.5,77,0,7.0
33.3,27.8,29.2,18.4,12.3,0.0,9.3,79,0,7.0
32.2,27.4,29.2,13.7,9.4,0.0,9.9,79,0,7.0
33.2,27.5,29.5,18.0,7.0,0.0,10.0,75,0,7.0
34.7,27.8,30.2,20.2,0.0,0.0,9.9,73,5,7.0
33.2,28.1,29.9,18.0,1.5,0.0,9.9,74,6,7.0
32.4,27.9,29.4,15.8,7.7,0.0,9.6,76,0,7.0
31.6,27.6,29.2,15.8,8.1,0.0,9.2,77,0,7.0
33.4,27.4,29.3,15.1,7.6,0.0,9.9,77,3,7.0
32.7,27.6,29.3,15.1,8.15,0.0,9.5,76,6,7.0
31.5,27.5,28.8,16.6,18.7,0.0,9.2,77,0,7.0
29.8,26.7,28.0,20.2,32.95,0.0,9.0,77,0,6.0
30.3,27.4,28.4,21.2,35.8,0.0,8.3,80,0,7.0
30.1,27.0,28.2,19.4,23.2,0.0,8.8,81,0,7.0
30.1,26.9,28.2,18.0,15.95,0.0,9.1,80,0,7.0
30.5,26.7,28.3,18.0,13.55,0.0,9.3,80,0,7.0
31.1,26.3,28.2,19.1,9.15,0.0,9.2,79,0,7.0
31.2,27.3,29.0,17.3,5.9,0.0,9.9,75,3,7.0
31.7,27.4,28.8,16.9,4.4,0.0,9.5,76,3,7.0
30.4,26.6,28.3,19.4,10.75,0.0,9.3,77,0,7.0
30.6,27.3,28.8,19.1,2.7,0.0,9.5,78,6,7.0
31.3,27.5,29.1,16.2,2.6,0.0,9.6,76,6,7.0
30.8,27.3,28.4,14.4,5.7,0.0,9.7,77,0,7.0
29.7,27.3,28.2,15.8,13.0,0.0,10.0,77,0,6.0
28.5,25.7,26.8,12.6,35.45,0.0,9.1,82,0,6.0
27.4,25.9,26.5,15.8,57.7,0.0,9.0,85,0,6.0
29.4,25.6,27.1,14.4,23.45,0.0,9.3,78,0,6.0
27.6,25.3,26.4,17.3,41.4,0.0,8.3,86,0,6.0
27.1,24.3,25.6,12.6,46.95,0.0,8.4,87,0,6.0
27.2,24.7,26.0,14.4,82.1,0.0,8.1,84,0,6.0
27.7,25.5,26.3,16.6,73.75,0.0,8.6,85,0,6.0
28.0,25.5,26.5,19.4,45.05,0.0,8.5,85,0,6.0
28.4,25.7,27.0,19.4,23.25,0.0,8.3,84,0,6.0
28.7,25.8,26.9,23.0,37.78,0.0,8.3,83,0,6.0
28.1,26.1,26.9,23.8,97.15,0.0,8.1,85,0,6.0
27.1,24.9,26.0,26.0,143.03,0.0,5.8,90,0,6.0
25.6,24.7,25.2,27.9,118.68,0.0,7.4,91,0,6.0
26.9,25.2,25.9,28.1,83.15,0.0,5.9,87,0,6.0
26.9,25.7,26.2,24.1,56.83,0.0,7.0,85,0,6.0
27.4,25.1,26.1,22.3,42.7,0.0,7.4,86,0,6.0
27.7,26.1,26.8,20.2,39.38,0.0,8.3,85,0,6.0
28.8,25.3,26.9,16.9,12.15,0.0,8.9,83,0,6.0
28.2,25.4,26.8,18.0,12.0,0.0,9.2,82,0,6.0
27.7,25.6,26.5,18.7,13.3,0.0,9.3,84,0,6.0
27.1,25.6,26.2,16.9,41.8,0.0,9.5,82,0,6.0
27.1,25.3,26.2,15.8,62.13,0.0,8.5,86,0,6.0
29.1,25.1,26.8,19.1,8.83,0.0,9.2,81,0,6.0
28.3,26.0,26.7,16.9,12.53,0.0,8.7,84,0,6.0
28.0,25.7,26.5,18.0,13.85,0.0,8.8,82,0,6.0
27.3,25.8,26.3,23.4,44.93,0.0,7.1,86,0,6.0
26.6,25.6,26.0,26.6,49.48,0.0,7.8,85,0,6.0
27.1,25.2,26.2,27.0,46.35,0.0,7.5,86,0,6.0
27.5,25.9,26.6,27.0,45.15,0.0,8.5,85,0,6.0
26.6,25.8,26.1,28.4,55.7,0.0,8.3,85,0,6.0
27.2,25.8,26.2,26.6,70.33,0.0,8.3,87,0,6.0
27.2,26.0,26.4,25.9,77.48,0.0,8.5,85,0,6.0
26.9,25.0,25.9,23.0,59.58,0.0,8.2,87,0,6.0
25.6,24.5,25.2,25.6,52.0,0.0,9.0,88,0,6.0
26.9,25.4,26.0,24.1,33.03,0.0,9.2,84,0,6.0
